Tanggal,Provinsi,Kasus Aktif
7/6/2021,Banten,8523
7/7/2021,Banten,8954
7/8/2021,Banten,9309
7/9/2021,Banten,9770
7/10/2021,Banten,9867
7/11/2021,Banten,10232
7/12/2021,Banten,12541
7/13/2021,Banten,15569
7/14/2021,Banten,19059
7/15/2021,Banten,22159
7/16/2021,Banten,25019
7/17/2021,Banten,27963
7/18/2021,Banten,30783
7/19/2021,Banten,32545
7/20/2021,Banten,34920
7/21/2021,Banten,35478
7/22/2021,Banten,38016
7/23/2021,Banten,40197
7/24/2021,Banten,42052
7/25/2021,Banten,43153
7/26/2021,Banten,43238
7/27/2021,Banten,43898
7/28/2021,Banten,43855
7/29/2021,Banten,41332
7/30/2021,Banten,40084
7/31/2021,Banten,37384
8/1/2021,Banten,30593
8/2/2021,Banten,28302
8/3/2021,Banten,28274
8/4/2021,Banten,26750
8/5/2021,Banten,26925
8/6/2021,Banten,21013
8/7/2021,Banten,19186
8/8/2021,Banten,17539
8/9/2021,Banten,15358
8/10/2021,Banten,14675
8/11/2021,Banten,14076
8/12/2021,Banten,14096
8/13/2021,Banten,10968
8/14/2021,Banten,10503
8/15/2021,Banten,9465
8/16/2021,Banten,8254
8/17/2021,Banten,7322
8/18/2021,Banten,6886
8/19/2021,Banten,6856
8/20/2021,Banten,6831
8/21/2021,Banten,7047
8/22/2021,Banten,6397
8/23/2021,Banten,5551
8/24/2021,Banten,5582
8/25/2021,Banten,5394
8/26/2021,Banten,4716
8/27/2021,Banten,4552
8/28/2021,Banten,4255
8/29/2021,Banten,4324
8/30/2021,Banten,3452
8/31/2021,Banten,3193
9/1/2021,Banten,3029
9/2/2021,Banten,2989
9/3/2021,Banten,2890
9/4/2021,Banten,2718
9/5/2021,Banten,2725
9/6/2021,Banten,2595
9/7/2021,Banten,2119
9/8/2021,Banten,2115
9/9/2021,Banten,1986
9/10/2021,Banten,1845
9/11/2021,Banten,1866
9/12/2021,Banten,1793
9/13/2021,Banten,1713
9/14/2021,Banten,1605
9/15/2021,Banten,1595
9/16/2021,Banten,1226
9/17/2021,Banten,1229
9/18/2021,Banten,1209
9/19/2021,Banten,1235
9/20/2021,Banten,1057
9/21/2021,Banten,815
9/22/2021,Banten,822
9/23/2021,Banten,807
9/24/2021,Banten,840
9/25/2021,Banten,846
9/26/2021,Banten,852
9/27/2021,Banten,831
9/28/2021,Banten,835
9/29/2021,Banten,832
9/30/2021,Banten,803
3/21/2020,Yogyakarta,4
3/22/2020,Yogyakarta,4
3/23/2020,Yogyakarta,4
3/24/2020,Yogyakarta,4
3/25/2020,Yogyakarta,14
3/26/2020,Yogyakarta,13
3/27/2020,Yogyakarta,19
3/28/2020,Yogyakarta,19
3/29/2020,Yogyakarta,19
3/30/2020,Yogyakarta,15
3/31/2020,Yogyakarta,20
4/1/2020,Yogyakarta,25
4/2/2020,Yogyakarta,23
4/3/2020,Yogyakarta,23
4/4/2020,Yogyakarta,29
4/5/2020,Yogyakarta,30
4/6/2020,Yogyakarta,36
4/7/2020,Yogyakarta,37
4/8/2020,Yogyakarta,28
4/9/2020,Yogyakarta,28
4/10/2020,Yogyakarta,28
4/11/2020,Yogyakarta,28
4/12/2020,Yogyakarta,28
4/13/2020,Yogyakarta,44
4/14/2020,Yogyakarta,37
4/15/2020,Yogyakarta,37
4/16/2020,Yogyakarta,33
4/17/2020,Yogyakarta,32
4/18/2020,Yogyakarta,34
4/19/2020,Yogyakarta,33
4/20/2020,Yogyakarta,34
4/21/2020,Yogyakarta,35
4/22/2020,Yogyakarta,38
4/23/2020,Yogyakarta,37
4/24/2020,Yogyakarta,34
4/25/2020,Yogyakarta,36
4/26/2020,Yogyakarta,39
4/27/2020,Yogyakarta,39
4/28/2020,Yogyakarta,47
4/29/2020,Yogyakarta,47
4/30/2020,Yogyakarta,45
5/1/2020,Yogyakarta,53
5/2/2020,Yogyakarta,59
5/3/2020,Yogyakarta,59
5/4/2020,Yogyakarta,58
5/5/2020,Yogyakarta,62
5/6/2020,Yogyakarta,62
5/7/2020,Yogyakarta,73
5/8/2020,Yogyakarta,77
5/9/2020,Yogyakarta,80
5/10/2020,Yogyakarta,86
5/11/2020,Yogyakarta,91
5/12/2020,Yogyakarta,99
5/13/2020,Yogyakarta,106
5/14/2020,Yogyakarta,110
5/15/2020,Yogyakarta,110
5/16/2020,Yogyakarta,109
5/17/2020,Yogyakarta,106
5/18/2020,Yogyakarta,102
5/19/2020,Yogyakarta,104
5/20/2020,Yogyakarta,104
5/21/2020,Yogyakarta,102
5/22/2020,Yogyakarta,95
5/23/2020,Yogyakarta,96
5/24/2020,Yogyakarta,96
5/25/2020,Yogyakarta,94
5/26/2020,Yogyakarta,87
5/27/2020,Yogyakarta,86
5/28/2020,Yogyakarta,78
5/29/2020,Yogyakarta,73
5/30/2020,Yogyakarta,67
5/31/2020,Yogyakarta,68
6/1/2020,Yogyakarta,63
6/2/2020,Yogyakarta,61
6/3/2020,Yogyakarta,59
6/4/2020,Yogyakarta,55
6/5/2020,Yogyakarta,56
6/6/2020,Yogyakarta,56
6/7/2020,Yogyakarta,54
6/8/2020,Yogyakarta,54
6/9/2020,Yogyakarta,50
6/10/2020,Yogyakarta,48
6/11/2020,Yogyakarta,49
6/12/2020,Yogyakarta,58
6/13/2020,Yogyakarta,52
6/14/2020,Yogyakarta,51
6/15/2020,Yogyakarta,53
6/16/2020,Yogyakarta,52
6/17/2020,Yogyakarta,52
6/18/2020,Yogyakarta,49
6/19/2020,Yogyakarta,43
6/20/2020,Yogyakarta,46
6/21/2020,Yogyakarta,49
6/22/2020,Yogyakarta,42
6/23/2020,Yogyakarta,45
6/24/2020,Yogyakarta,42
6/25/2020,Yogyakarta,44
6/26/2020,Yogyakarta,42
6/27/2020,Yogyakarta,39
6/28/2020,Yogyakarta,38
6/29/2020,Yogyakarta,37
6/30/2020,Yogyakarta,42
7/1/2020,Yogyakarta,42
7/2/2020,Yogyakarta,43
7/3/2020,Yogyakarta,45
7/4/2020,Yogyakarta,42
7/5/2020,Yogyakarta,47
7/6/2020,Yogyakarta,53
7/7/2020,Yogyakarta,56
7/8/2020,Yogyakarta,56
7/9/2020,Yogyakarta,61
7/10/2020,Yogyakarta,67
7/11/2020,Yogyakarta,70
7/12/2020,Yogyakarta,69
7/13/2020,Yogyakarta,74
7/14/2020,Yogyakarta,73
7/15/2020,Yogyakarta,77
7/16/2020,Yogyakarta,80
7/17/2020,Yogyakarta,83
7/18/2020,Yogyakarta,90
7/19/2020,Yogyakarta,97
7/20/2020,Yogyakarta,100
7/21/2020,Yogyakarta,123
7/22/2020,Yogyakarta,141
7/23/2020,Yogyakarta,146
7/24/2020,Yogyakarta,168
7/25/2020,Yogyakarta,177
7/26/2020,Yogyakarta,179
7/27/2020,Yogyakarta,191
7/28/2020,Yogyakarta,197
7/29/2020,Yogyakarta,200
7/30/2020,Yogyakarta,209
7/31/2020,Yogyakarta,255
8/1/2020,Yogyakarta,310
8/2/2020,Yogyakarta,318
8/3/2020,Yogyakarta,317
8/4/2020,Yogyakarta,315
8/5/2020,Yogyakarta,303
8/6/2020,Yogyakarta,301
8/7/2020,Yogyakarta,292
8/8/2020,Yogyakarta,279
8/9/2020,Yogyakarta,268
8/10/2020,Yogyakarta,258
8/11/2020,Yogyakarta,246
8/12/2020,Yogyakarta,241
8/13/2020,Yogyakarta,239
8/14/2020,Yogyakarta,260
8/15/2020,Yogyakarta,302
8/16/2020,Yogyakarta,322
8/17/2020,Yogyakarta,331
8/18/2020,Yogyakarta,335
8/19/2020,Yogyakarta,348
8/20/2020,Yogyakarta,342
8/21/2020,Yogyakarta,338
8/22/2020,Yogyakarta,337
8/23/2020,Yogyakarta,334
8/24/2020,Yogyakarta,327
8/25/2020,Yogyakarta,357
8/26/2020,Yogyakarta,336
8/27/2020,Yogyakarta,347
8/28/2020,Yogyakarta,343
8/29/2020,Yogyakarta,368
8/30/2020,Yogyakarta,384
8/31/2020,Yogyakarta,360
9/1/2020,Yogyakarta,370
9/2/2020,Yogyakarta,372
9/3/2020,Yogyakarta,389
9/4/2020,Yogyakarta,385
9/5/2020,Yogyakarta,385
9/6/2020,Yogyakarta,354
9/7/2020,Yogyakarta,336
9/8/2020,Yogyakarta,332
9/9/2020,Yogyakarta,329
9/10/2020,Yogyakarta,348
9/11/2020,Yogyakarta,381
9/12/2020,Yogyakarta,412
9/13/2020,Yogyakarta,452
9/14/2020,Yogyakarta,461
9/15/2020,Yogyakarta,472
9/16/2020,Yogyakarta,470
9/17/2020,Yogyakarta,491
9/18/2020,Yogyakarta,513
9/19/2020,Yogyakarta,566
9/20/2020,Yogyakarta,617
9/21/2020,Yogyakarta,642
9/22/2020,Yogyakarta,674
9/23/2020,Yogyakarta,680
9/24/2020,Yogyakarta,681
9/25/2020,Yogyakarta,717
9/26/2020,Yogyakarta,718
9/27/2020,Yogyakarta,711
9/28/2020,Yogyakarta,696
9/29/2020,Yogyakarta,684
9/30/2020,Yogyakarta,691
10/1/2020,Yogyakarta,677
10/2/2020,Yogyakarta,670
10/3/2020,Yogyakarta,722
10/4/2020,Yogyakarta,670
10/5/2020,Yogyakarta,615
10/6/2020,Yogyakarta,595
10/7/2020,Yogyakarta,595
10/8/2020,Yogyakarta,636
10/9/2020,Yogyakarta,659
10/10/2020,Yogyakarta,715
10/11/2020,Yogyakarta,712
10/12/2020,Yogyakarta,670
10/13/2020,Yogyakarta,668
10/14/2020,Yogyakarta,672
10/15/2020,Yogyakarta,660
10/16/2020,Yogyakarta,673
10/17/2020,Yogyakarta,649
10/18/2020,Yogyakarta,624
10/19/2020,Yogyakarta,567
10/20/2020,Yogyakarta,529
10/21/2020,Yogyakarta,539
10/22/2020,Yogyakarta,565
10/23/2020,Yogyakarta,568
10/24/2020,Yogyakarta,576
10/25/2020,Yogyakarta,552
10/26/2020,Yogyakarta,549
10/27/2020,Yogyakarta,557
10/28/2020,Yogyakarta,559
10/29/2020,Yogyakarta,589
10/30/2020,Yogyakarta,587
10/31/2020,Yogyakarta,595
11/1/2020,Yogyakarta,598
11/2/2020,Yogyakarta,580
11/3/2020,Yogyakarta,606
11/4/2020,Yogyakarta,597
11/5/2020,Yogyakarta,733
11/6/2020,Yogyakarta,727
11/7/2020,Yogyakarta,714
11/8/2020,Yogyakarta,714
11/9/2020,Yogyakarta,683
11/10/2020,Yogyakarta,685
11/11/2020,Yogyakarta,671
11/12/2020,Yogyakarta,723
11/13/2020,Yogyakarta,753
11/14/2020,Yogyakarta,780
11/15/2020,Yogyakarta,779
11/16/2020,Yogyakarta,831
11/17/2020,Yogyakarta,893
11/18/2020,Yogyakarta,1001
11/19/2020,Yogyakarta,1059
11/20/2020,Yogyakarta,1063
11/21/2020,Yogyakarta,1093
11/22/2020,Yogyakarta,1157
11/23/2020,Yogyakarta,1135
11/24/2020,Yogyakarta,1173
11/25/2020,Yogyakarta,1176
11/26/2020,Yogyakarta,1219
11/27/2020,Yogyakarta,1275
11/28/2020,Yogyakarta,1356
11/29/2020,Yogyakarta,1444
11/30/2020,Yogyakarta,1420
12/1/2020,Yogyakarta,1461
12/2/2020,Yogyakarta,1552
12/3/2020,Yogyakarta,1663
12/4/2020,Yogyakarta,1768
12/5/2020,Yogyakarta,1849
12/6/2020,Yogyakarta,1988
12/7/2020,Yogyakarta,2027
12/8/2020,Yogyakarta,2125
12/9/2020,Yogyakarta,2104
12/10/2020,Yogyakarta,2184
12/11/2020,Yogyakarta,2222
12/12/2020,Yogyakarta,2349
12/13/2020,Yogyakarta,2368
12/14/2020,Yogyakarta,2421
12/15/2020,Yogyakarta,2471
12/16/2020,Yogyakarta,2616
12/17/2020,Yogyakarta,2778
12/18/2020,Yogyakarta,2788
12/19/2020,Yogyakarta,2927
12/20/2020,Yogyakarta,2926
12/21/2020,Yogyakarta,2929
12/22/2020,Yogyakarta,3015
12/23/2020,Yogyakarta,3191
12/24/2020,Yogyakarta,3271
12/25/2020,Yogyakarta,3360
12/26/2020,Yogyakarta,3528
12/27/2020,Yogyakarta,3559
12/28/2020,Yogyakarta,3658
12/29/2020,Yogyakarta,3635
12/30/2020,Yogyakarta,3582
12/31/2020,Yogyakarta,3720
1/1/2021,Yogyakarta,3828
1/2/2021,Yogyakarta,3901
1/3/2021,Yogyakarta,3885
1/4/2021,Yogyakarta,3896
1/5/2021,Yogyakarta,4145
1/6/2021,Yogyakarta,4123
1/7/2021,Yogyakarta,4293
1/8/2021,Yogyakarta,4517
1/9/2021,Yogyakarta,4675
1/10/2021,Yogyakarta,4714
1/11/2021,Yogyakarta,4790
1/12/2021,Yogyakarta,4905
1/13/2021,Yogyakarta,5041
1/14/2021,Yogyakarta,5196
1/15/2021,Yogyakarta,5192
1/16/2021,Yogyakarta,5185
1/17/2021,Yogyakarta,5280
1/18/2021,Yogyakarta,5282
1/19/2021,Yogyakarta,5461
1/20/2021,Yogyakarta,5547
1/21/2021,Yogyakarta,5788
1/22/2021,Yogyakarta,5887
1/23/2021,Yogyakarta,6235
1/24/2021,Yogyakarta,6250
1/25/2021,Yogyakarta,6137
1/26/2021,Yogyakarta,6145
1/27/2021,Yogyakarta,6174
1/28/2021,Yogyakarta,6141
1/29/2021,Yogyakarta,6342
1/30/2021,Yogyakarta,6390
1/31/2021,Yogyakarta,6236
2/1/2021,Yogyakarta,6192
2/2/2021,Yogyakarta,6141
2/3/2021,Yogyakarta,6144
2/4/2021,Yogyakarta,6230
2/5/2021,Yogyakarta,6343
2/6/2021,Yogyakarta,6290
2/7/2021,Yogyakarta,6219
2/8/2021,Yogyakarta,6157
2/9/2021,Yogyakarta,6055
2/10/2021,Yogyakarta,6086
2/11/2021,Yogyakarta,6088
2/12/2021,Yogyakarta,6184
2/13/2021,Yogyakarta,5920
2/14/2021,Yogyakarta,5773
2/15/2021,Yogyakarta,5763
2/16/2021,Yogyakarta,5640
2/17/2021,Yogyakarta,5613
2/18/2021,Yogyakarta,5740
2/19/2021,Yogyakarta,5739
2/20/2021,Yogyakarta,5808
2/21/2021,Yogyakarta,5720
2/22/2021,Yogyakarta,5624
2/23/2021,Yogyakarta,5603
2/24/2021,Yogyakarta,5545
2/25/2021,Yogyakarta,5515
2/26/2021,Yogyakarta,5462
2/27/2021,Yogyakarta,5463
2/28/2021,Yogyakarta,5370
3/1/2021,Yogyakarta,5236
3/2/2021,Yogyakarta,5116
3/3/2021,Yogyakarta,5178
3/4/2021,Yogyakarta,5121
3/5/2021,Yogyakarta,5201
3/6/2021,Yogyakarta,5036
3/7/2021,Yogyakarta,5076
3/8/2021,Yogyakarta,5076
3/9/2021,Yogyakarta,5060
3/10/2021,Yogyakarta,5091
3/11/2021,Yogyakarta,4923
3/12/2021,Yogyakarta,4956
3/13/2021,Yogyakarta,4882
3/14/2021,Yogyakarta,4702
3/15/2021,Yogyakarta,4688
3/16/2021,Yogyakarta,4639
3/17/2021,Yogyakarta,4833
3/18/2021,Yogyakarta,4960
3/19/2021,Yogyakarta,4918
3/20/2021,Yogyakarta,5055
3/21/2021,Yogyakarta,5086
3/22/2021,Yogyakarta,5051
3/23/2021,Yogyakarta,5033
3/24/2021,Yogyakarta,5133
3/25/2021,Yogyakarta,5197
3/26/2021,Yogyakarta,5281
3/27/2021,Yogyakarta,5210
3/28/2021,Yogyakarta,5152
3/29/2021,Yogyakarta,5080
3/30/2021,Yogyakarta,5120
3/31/2021,Yogyakarta,5157
4/1/2021,Yogyakarta,5048
4/2/2021,Yogyakarta,5134
4/3/2021,Yogyakarta,5014
4/4/2021,Yogyakarta,4952
4/5/2021,Yogyakarta,4859
4/6/2021,Yogyakarta,4878
4/7/2021,Yogyakarta,4949
4/8/2021,Yogyakarta,4954
4/9/2021,Yogyakarta,5019
4/10/2021,Yogyakarta,5065
4/11/2021,Yogyakarta,4986
4/12/2021,Yogyakarta,4849
4/13/2021,Yogyakarta,4843
4/14/2021,Yogyakarta,4840
4/15/2021,Yogyakarta,4789
4/16/2021,Yogyakarta,4801
4/17/2021,Yogyakarta,4669
4/18/2021,Yogyakarta,4581
4/19/2021,Yogyakarta,4577
4/20/2021,Yogyakarta,4540
4/21/2021,Yogyakarta,4518
4/22/2021,Yogyakarta,4493
4/23/2021,Yogyakarta,4365
4/24/2021,Yogyakarta,4248
4/25/2021,Yogyakarta,4215
4/26/2021,Yogyakarta,4172
4/27/2021,Yogyakarta,4119
4/28/2021,Yogyakarta,4206
4/29/2021,Yogyakarta,4150
4/30/2021,Yogyakarta,4153
5/1/2021,Yogyakarta,3947
5/2/2021,Yogyakarta,3814
5/3/2021,Yogyakarta,3634
5/4/2021,Yogyakarta,3529
5/5/2021,Yogyakarta,3494
5/6/2021,Yogyakarta,3399
5/7/2021,Yogyakarta,3301
5/8/2021,Yogyakarta,3167
5/9/2021,Yogyakarta,3095
5/10/2021,Yogyakarta,3017
5/11/2021,Yogyakarta,2860
5/12/2021,Yogyakarta,2837
5/13/2021,Yogyakarta,2698
5/14/2021,Yogyakarta,2617
5/15/2021,Yogyakarta,2440
5/16/2021,Yogyakarta,2412
5/17/2021,Yogyakarta,2370
5/18/2021,Yogyakarta,2310
5/19/2021,Yogyakarta,2337
5/20/2021,Yogyakarta,2371
5/21/2021,Yogyakarta,2296
5/22/2021,Yogyakarta,2216
5/23/2021,Yogyakarta,2177
5/24/2021,Yogyakarta,2119
5/25/2021,Yogyakarta,2133
5/26/2021,Yogyakarta,2125
5/27/2021,Yogyakarta,2099
5/28/2021,Yogyakarta,2080
5/29/2021,Yogyakarta,2113
5/30/2021,Yogyakarta,2110
5/31/2021,Yogyakarta,2120
6/1/2021,Yogyakarta,2152
6/2/2021,Yogyakarta,2286
6/3/2021,Yogyakarta,2340
6/4/2021,Yogyakarta,2473
6/5/2021,Yogyakarta,2510
6/6/2021,Yogyakarta,2589
6/7/2021,Yogyakarta,2630
6/8/2021,Yogyakarta,2660
6/9/2021,Yogyakarta,2747
6/10/2021,Yogyakarta,2960
6/11/2021,Yogyakarta,3151
6/12/2021,Yogyakarta,3367
6/13/2021,Yogyakarta,3600
6/14/2021,Yogyakarta,3815
6/15/2021,Yogyakarta,4025
6/16/2021,Yogyakarta,4266
6/17/2021,Yogyakarta,4573
6/18/2021,Yogyakarta,4916
6/19/2021,Yogyakarta,5269
6/20/2021,Yogyakarta,5639
6/21/2021,Yogyakarta,6071
6/22/2021,Yogyakarta,6471
6/23/2021,Yogyakarta,6875
6/24/2021,Yogyakarta,7397
6/25/2021,Yogyakarta,7887
6/26/2021,Yogyakarta,8414
6/27/2021,Yogyakarta,8917
6/28/2021,Yogyakarta,9414
6/29/2021,Yogyakarta,9856
6/30/2021,Yogyakarta,10367
7/1/2021,Yogyakarta,10860
7/2/2021,Yogyakarta,11405
7/3/2021,Yogyakarta,12303
7/4/2021,Yogyakarta,13356
7/5/2021,Yogyakarta,14166
7/6/2021,Yogyakarta,14721
7/7/2021,Yogyakarta,15259
7/8/2021,Yogyakarta,15727
7/9/2021,Yogyakarta,16446
7/10/2021,Yogyakarta,17501
7/11/2021,Yogyakarta,18636
7/12/2021,Yogyakarta,19538
7/13/2021,Yogyakarta,21387
7/14/2021,Yogyakarta,22628
7/15/2021,Yogyakarta,24253
7/16/2021,Yogyakarta,24614
7/17/2021,Yogyakarta,25983
7/18/2021,Yogyakarta,27274
7/19/2021,Yogyakarta,27875
7/20/2021,Yogyakarta,28527
7/21/2021,Yogyakarta,29050
7/22/2021,Yogyakarta,29906
7/23/2021,Yogyakarta,30264
7/24/2021,Yogyakarta,30711
7/25/2021,Yogyakarta,31681
7/26/2021,Yogyakarta,33253
7/27/2021,Yogyakarta,34755
7/28/2021,Yogyakarta,35729
7/29/2021,Yogyakarta,36481
7/30/2021,Yogyakarta,36512
7/31/2021,Yogyakarta,36662
8/1/2021,Yogyakarta,37019
8/2/2021,Yogyakarta,37031
8/3/2021,Yogyakarta,37385
8/4/2021,Yogyakarta,38078
8/5/2021,Yogyakarta,38342
8/6/2021,Yogyakarta,37820
8/7/2021,Yogyakarta,36999
8/8/2021,Yogyakarta,36052
8/9/2021,Yogyakarta,33512
8/10/2021,Yogyakarta,32289
8/11/2021,Yogyakarta,30369
8/12/2021,Yogyakarta,28652
8/13/2021,Yogyakarta,26888
8/14/2021,Yogyakarta,27174
8/15/2021,Yogyakarta,26708
8/16/2021,Yogyakarta,26193
8/17/2021,Yogyakarta,24439
8/18/2021,Yogyakarta,22729
8/19/2021,Yogyakarta,21726
8/20/2021,Yogyakarta,20152
8/21/2021,Yogyakarta,18506
8/22/2021,Yogyakarta,18127
8/23/2021,Yogyakarta,17042
8/24/2021,Yogyakarta,16028
8/25/2021,Yogyakarta,15655
8/26/2021,Yogyakarta,15052
8/27/2021,Yogyakarta,14605
8/28/2021,Yogyakarta,14045
8/29/2021,Yogyakarta,13684
8/30/2021,Yogyakarta,12914
8/31/2021,Yogyakarta,12293
9/1/2021,Yogyakarta,11707
9/2/2021,Yogyakarta,11018
9/3/2021,Yogyakarta,10274
9/4/2021,Yogyakarta,9334
9/5/2021,Yogyakarta,8592
9/6/2021,Yogyakarta,8127
9/7/2021,Yogyakarta,7580
9/8/2021,Yogyakarta,7128
9/9/2021,Yogyakarta,6636
9/10/2021,Yogyakarta,6176
9/11/2021,Yogyakarta,5783
9/12/2021,Yogyakarta,5472
9/13/2021,Yogyakarta,5217
9/14/2021,Yogyakarta,4909
9/15/2021,Yogyakarta,4584
9/16/2021,Yogyakarta,4075
9/17/2021,Yogyakarta,3756
9/18/2021,Yogyakarta,3473
9/19/2021,Yogyakarta,3239
9/20/2021,Yogyakarta,2953
9/21/2021,Yogyakarta,2736
9/22/2021,Yogyakarta,2572
9/23/2021,Yogyakarta,2249
9/24/2021,Yogyakarta,2078
9/25/2021,Yogyakarta,1920
9/26/2021,Yogyakarta,1863
9/27/2021,Yogyakarta,1761
9/28/2021,Yogyakarta,1697
9/29/2021,Yogyakarta,1642
9/30/2021,Yogyakarta,1514
3/21/2020,Jakarta,227
3/22/2020,Jakarta,256
3/23/2020,Jakarta,301
3/24/2020,Jakarta,370
3/25/2020,Jakarta,409
3/26/2020,Jakarta,444
3/27/2020,Jakarta,516
3/28/2020,Jakarta,522
3/29/2020,Jakarta,562
3/30/2020,Jakarta,576
3/31/2020,Jakarta,616
4/1/2020,Jakarta,673
4/2/2020,Jakarta,755
4/3/2020,Jakarta,829
4/4/2020,Jakarta,883
4/5/2020,Jakarta,973
4/6/2020,Jakarta,1068
4/7/2020,Jakarta,1198
4/8/2020,Jakarta,1286
4/9/2020,Jakarta,1482
4/10/2020,Jakarta,1517
4/11/2020,Jakarta,1707
4/12/2020,Jakarta,1707
4/13/2020,Jakarta,1840
4/14/2020,Jakarta,1931
4/15/2020,Jakarta,2068
4/16/2020,Jakarta,2224
4/17/2020,Jakarta,2365
4/18/2020,Jakarta,2466
4/19/2020,Jakarta,2511
4/20/2020,Jakarta,2580
4/21/2020,Jakarta,2676
4/22/2020,Jakarta,2760
4/23/2020,Jakarta,2890
4/24/2020,Jakarta,2946
4/25/2020,Jakarta,3004
4/26/2020,Jakarta,3110
4/27/2020,Jakarta,3165
4/28/2020,Jakarta,3269
4/29/2020,Jakarta,3282
4/30/2020,Jakarta,3318
5/1/2020,Jakarta,3454
5/2/2020,Jakarta,3492
5/3/2020,Jakarta,3433
5/4/2020,Jakarta,3499
5/5/2020,Jakarta,3574
5/6/2020,Jakarta,3615
5/7/2020,Jakarta,3687
5/8/2020,Jakarta,3786
5/9/2020,Jakarta,3877
5/10/2020,Jakarta,3953
5/11/2020,Jakarta,4023
5/12/2020,Jakarta,4008
5/13/2020,Jakarta,4079
5/14/2020,Jakarta,4074
5/15/2020,Jakarta,4038
5/16/2020,Jakarta,4126
5/17/2020,Jakarta,4241
5/18/2020,Jakarta,4289
5/19/2020,Jakarta,4356
5/20/2020,Jakarta,4435
5/21/2020,Jakarta,4362
5/22/2020,Jakarta,4390
5/23/2020,Jakarta,4450
5/24/2020,Jakarta,4547
5/25/2020,Jakarta,4553
5/26/2020,Jakarta,4629
5/27/2020,Jakarta,4704
5/28/2020,Jakarta,4790
5/29/2020,Jakarta,4880
5/30/2020,Jakarta,4708
5/31/2020,Jakarta,4749
6/1/2020,Jakarta,4695
6/2/2020,Jakarta,4624
6/3/2020,Jakarta,4514
6/4/2020,Jakarta,4560
6/5/2020,Jakarta,4491
6/6/2020,Jakarta,4510
6/7/2020,Jakarta,4374
6/8/2020,Jakarta,4386
6/9/2020,Jakarta,4451
6/10/2020,Jakarta,4451
6/11/2020,Jakarta,4452
6/12/2020,Jakarta,4419
6/13/2020,Jakarta,4473
6/14/2020,Jakarta,4334
6/15/2020,Jakarta,4368
6/16/2020,Jakarta,4336
6/17/2020,Jakarta,4341
6/18/2020,Jakarta,4365
6/19/2020,Jakarta,4378
6/20/2020,Jakarta,4423
6/21/2020,Jakarta,4331
6/22/2020,Jakarta,4384
6/23/2020,Jakarta,4428
6/24/2020,Jakarta,4480
6/25/2020,Jakarta,4558
6/26/2020,Jakarta,4638
6/27/2020,Jakarta,4760
6/28/2020,Jakarta,4624
6/29/2020,Jakarta,4494
6/30/2020,Jakarta,4280
7/1/2020,Jakarta,4325
7/2/2020,Jakarta,4314
7/3/2020,Jakarta,4209
7/4/2020,Jakarta,4163
7/5/2020,Jakarta,4123
7/6/2020,Jakarta,3982
7/7/2020,Jakarta,3919
7/8/2020,Jakarta,4122
7/9/2020,Jakarta,4172
7/10/2020,Jakarta,4243
7/11/2020,Jakarta,4392
7/12/2020,Jakarta,4626
7/13/2020,Jakarta,4692
7/14/2020,Jakarta,4835
7/15/2020,Jakarta,4897
7/16/2020,Jakarta,5068
7/17/2020,Jakarta,5176
7/18/2020,Jakarta,5391
7/19/2020,Jakarta,5358
7/20/2020,Jakarta,5556
7/21/2020,Jakarta,5712
7/22/2020,Jakarta,5731
7/23/2020,Jakarta,6034
7/24/2020,Jakarta,6058
7/25/2020,Jakarta,6261
7/26/2020,Jakarta,6480
7/27/2020,Jakarta,6826
7/28/2020,Jakarta,6844
7/29/2020,Jakarta,7160
7/30/2020,Jakarta,7349
7/31/2020,Jakarta,7360
8/1/2020,Jakarta,7037
8/2/2020,Jakarta,7273
8/3/2020,Jakarta,7591
8/4/2020,Jakarta,7771
8/5/2020,Jakarta,7732
8/6/2020,Jakarta,8029
8/7/2020,Jakarta,8487
8/8/2020,Jakarta,8653
8/9/2020,Jakarta,8529
8/10/2020,Jakarta,8784
8/11/2020,Jakarta,9050
8/12/2020,Jakarta,8745
8/13/2020,Jakarta,8955
8/14/2020,Jakarta,8797
8/15/2020,Jakarta,8848
8/16/2020,Jakarta,8711
8/17/2020,Jakarta,9040
8/18/2020,Jakarta,8946
8/19/2020,Jakarta,8913
8/20/2020,Jakarta,8767
8/21/2020,Jakarta,8976
8/22/2020,Jakarta,8898
8/23/2020,Jakarta,8806
8/24/2020,Jakarta,7527
8/25/2020,Jakarta,7624
8/26/2020,Jakarta,7568
8/27/2020,Jakarta,6779
8/28/2020,Jakarta,6757
8/29/2020,Jakarta,7001
8/30/2020,Jakarta,7720
8/31/2020,Jakarta,8351
9/1/2020,Jakarta,8506
9/2/2020,Jakarta,9069
9/3/2020,Jakarta,9713
9/4/2020,Jakarta,9768
9/5/2020,Jakarta,9901
9/6/2020,Jakarta,10267
9/7/2020,Jakarta,10629
9/8/2020,Jakarta,10693
9/9/2020,Jakarta,10839
9/10/2020,Jakarta,11092
9/11/2020,Jakarta,11139
9/12/2020,Jakarta,11661
9/13/2020,Jakarta,12078
9/14/2020,Jakarta,11436
9/15/2020,Jakarta,11499
9/16/2020,Jakarta,11817
9/17/2020,Jakarta,11964
9/18/2020,Jakarta,12172
9/19/2020,Jakarta,12125
9/20/2020,Jakarta,12178
9/21/2020,Jakarta,12202
