Tanggal,Prov,Provinsi,Running Sum of divaksin2 (ribu),divaksin2 (ribu)
6/17/2021,Jawa Timur,Jawa Timur,1746.329,31.366
6/18/2021,Jawa Timur,Jawa Timur,1768.47,22.141
6/19/2021,Jawa Timur,Jawa Timur,1789.299,20.829
6/20/2021,Jawa Timur,Jawa Timur,1790.003,0.704
6/21/2021,Jawa Timur,Jawa Timur,1826.347,36.344
6/22/2021,Jawa Timur,Jawa Timur,1871.453,45.106
6/23/2021,Jawa Timur,Jawa Timur,1902.359,30.906
6/24/2021,Jawa Timur,Jawa Timur,1950.107,47.748
6/25/2021,Jawa Timur,Jawa Timur,1983.386,33.279
6/26/2021,Jawa Timur,Jawa Timur,2020.766,37.38
6/27/2021,Jawa Timur,Jawa Timur,2025.385,4.619
6/28/2021,Jawa Timur,Jawa Timur,2072.758,47.373
6/29/2021,Jawa Timur,Jawa Timur,2102.636,29.878
6/30/2021,Jawa Timur,Jawa Timur,2143.875,41.239
7/1/2021,Jawa Timur,Jawa Timur,2183.129,39.254
7/2/2021,Jawa Timur,Jawa Timur,2207.578,24.449
7/3/2021,Jawa Timur,Jawa Timur,2236.02,28.442
7/4/2021,Jawa Timur,Jawa Timur,2239.08,3.06
7/5/2021,Jawa Timur,Jawa Timur,2277.39,38.31
7/6/2021,Jawa Timur,Jawa Timur,2312.362,34.972
7/7/2021,Jawa Timur,Jawa Timur,2350.053,37.691
7/8/2021,Jawa Timur,Jawa Timur,2395.672,45.619
7/9/2021,Jawa Timur,Jawa Timur,2424.359,28.687
7/10/2021,Jawa Timur,Jawa Timur,2455.794,31.435
7/11/2021,Jawa Timur,Jawa Timur,2457.816,2.022
7/12/2021,Jawa Timur,Jawa Timur,2502.809,44.993
7/13/2021,Jawa Timur,Jawa Timur,2546.698,43.889
7/14/2021,Jawa Timur,Jawa Timur,2592.211,45.513
7/15/2021,Jawa Timur,Jawa Timur,2642.513,50.302
7/16/2021,Jawa Timur,Jawa Timur,2666.982,24.469
7/17/2021,Jawa Timur,Jawa Timur,2695.213,28.231
7/18/2021,Jawa Timur,Jawa Timur,2698.7,3.487
7/19/2021,Jawa Timur,Jawa Timur,2725.68,26.98
7/20/2021,Jawa Timur,Jawa Timur,2726.746,1.066
7/21/2021,Jawa Timur,Jawa Timur,2775.142,48.396
7/22/2021,Jawa Timur,Jawa Timur,2830.887,55.745
7/23/2021,Jawa Timur,Jawa Timur,2862.494,31.607
7/24/2021,Jawa Timur,Jawa Timur,2917.938,55.444
7/25/2021,Jawa Timur,Jawa Timur,2921.771,3.833
7/26/2021,Jawa Timur,Jawa Timur,2986.064,64.293
7/27/2021,Jawa Timur,Jawa Timur,3049.443,63.379
7/28/2021,Jawa Timur,Jawa Timur,3109.901,60.458
7/29/2021,Jawa Timur,Jawa Timur,3171.715,61.814
7/30/2021,Jawa Timur,Jawa Timur,3209.377,37.662
7/31/2021,Jawa Timur,Jawa Timur,3250.494,41.117
8/1/2021,Jawa Timur,Jawa Timur,3259.295,8.801
8/2/2021,Jawa Timur,Jawa Timur,3313.163,53.868
8/3/2021,Jawa Timur,Jawa Timur,3373.092,59.929
8/4/2021,Jawa Timur,Jawa Timur,3438.736,65.644
8/5/2021,Jawa Timur,Jawa Timur,3520.867,82.131
8/6/2021,Jawa Timur,Jawa Timur,3582.346,61.479
8/7/2021,Jawa Timur,Jawa Timur,3673.739,91.393
8/8/2021,Jawa Timur,Jawa Timur,3682.096,8.357
8/9/2021,Jawa Timur,Jawa Timur,3797.593,115.497
8/10/2021,Jawa Timur,Jawa Timur,3877.274,79.681
8/11/2021,Jawa Timur,Jawa Timur,3903.643,26.369
8/12/2021,Jawa Timur,Jawa Timur,4128.981,225.338
8/13/2021,Jawa Timur,Jawa Timur,4265.857,136.876
8/14/2021,Jawa Timur,Jawa Timur,4397.395,131.538
8/15/2021,Jawa Timur,Jawa Timur,4408.586,11.191
8/16/2021,Jawa Timur,Jawa Timur,4528.421,119.835
8/17/2021,Jawa Timur,Jawa Timur,4535.255,6.834
8/18/2021,Jawa Timur,Jawa Timur,4671.584,136.329
8/19/2021,Jawa Timur,Jawa Timur,4792.343,120.759
8/20/2021,Jawa Timur,Jawa Timur,4875.27,82.927
8/21/2021,Jawa Timur,Jawa Timur,4961.525,86.255
8/22/2021,Jawa Timur,Jawa Timur,4975.4,13.875
8/23/2021,Jawa Timur,Jawa Timur,5065.669,90.269
8/24/2021,Jawa Timur,Jawa Timur,5154.309,88.64
8/25/2021,Jawa Timur,Jawa Timur,5240.354,86.045
8/26/2021,Jawa Timur,Jawa Timur,5343.534,103.18
8/27/2021,Jawa Timur,Jawa Timur,5411.526,67.992
8/28/2021,Jawa Timur,Jawa Timur,5481.371,69.845
8/29/2021,Jawa Timur,Jawa Timur,5488.038,6.667
8/30/2021,Jawa Timur,Jawa Timur,5572.388,84.35
8/31/2021,Jawa Timur,Jawa Timur,5654.151,81.763
9/1/2021,Jawa Timur,Jawa Timur,5739.381,85.23
9/2/2021,Jawa Timur,Jawa Timur,5841.628,102.247
9/3/2021,Jawa Timur,Jawa Timur,5907.895,66.267
9/4/2021,Jawa Timur,Jawa Timur,5987.614,79.719
9/5/2021,Jawa Timur,Jawa Timur,5992.442,4.828
9/6/2021,Jawa Timur,Jawa Timur,6079.021,86.579
9/7/2021,Jawa Timur,Jawa Timur,6176.607,97.586
9/8/2021,Jawa Timur,Jawa Timur,6257.265,80.658
9/9/2021,Jawa Timur,Jawa Timur,6349.526,92.261000000
9/10/2021,Jawa Timur,Jawa Timur,6410.933,61.407
9/11/2021,Jawa Timur,Jawa Timur,6477.623,66.69
9/12/2021,Jawa Timur,Jawa Timur,6484.07,6.447
9/13/2021,Jawa Timur,Jawa Timur,6564.264,80.194
9/14/2021,Jawa Timur,Jawa Timur,6637.623,73.359
9/15/2021,Jawa Timur,Jawa Timur,6709.376,71.753
9/16/2021,Jawa Timur,Jawa Timur,6788.665,79.289
9/17/2021,Jawa Timur,Jawa Timur,6838.771,50.106
9/18/2021,Jawa Timur,Jawa Timur,6906.134,67.363
9/19/2021,Jawa Timur,Jawa Timur,6919.765,13.631
9/20/2021,Jawa Timur,Jawa Timur,6997.973,78.208
9/21/2021,Jawa Timur,Jawa Timur,7073.411,75.438
9/22/2021,Jawa Timur,Jawa Timur,7148.996,75.585
9/23/2021,Jawa Timur,Jawa Timur,7223.684,74.688
9/24/2021,Jawa Timur,Jawa Timur,7275.872,52.188
9/25/2021,Jawa Timur,Jawa Timur,7353.519,77.647
9/26/2021,Jawa Timur,Jawa Timur,7376.621,23.102
9/27/2021,Jawa Timur,Jawa Timur,7478.076,101.455
9/28/2021,Jawa Timur,Jawa Timur,7597.794,119.718
9/29/2021,Jawa Timur,Jawa Timur,7711.325,113.531
9/30/2021,Jawa Timur,Jawa Timur,7836.353,125.028
10/1/2021,Jawa Timur,Jawa Timur,7922.683,86.330000000
10/2/2021,Jawa Timur,Jawa Timur,8039.806,117.123
10/3/2021,Jawa Timur,Jawa Timur,8059.286,19.48
10/4/2021,Jawa Timur,Jawa Timur,8197.226,137.94
10/5/2021,Jawa Timur,Jawa Timur,8350.063,152.837
10/6/2021,Jawa Timur,Jawa Timur,8504.504,154.441
10/7/2021,Jawa Timur,Jawa Timur,8667.861,163.357
10/8/2021,Jawa Timur,Jawa Timur,8795.338,127.477
10/9/2021,Jawa Timur,Jawa Timur,8933.714,138.376
10/10/2021,Jawa Timur,Jawa Timur,8955.383,21.669
10/11/2021,Jawa Timur,Jawa Timur,9093.93,138.547
10/12/2021,Jawa Timur,Jawa Timur,9240.618,146.688
10/13/2021,Jawa Timur,Jawa Timur,9402.975,162.357
10/14/2021,Jawa Timur,Jawa Timur,9605.307,202.332
10/15/2021,Jawa Timur,Jawa Timur,9743.636,138.329
10/16/2021,Jawa Timur,Jawa Timur,9884.091,140.455
10/17/2021,Jawa Timur,Jawa Timur,9899.635,15.544
10/18/2021,Jawa Timur,Jawa Timur,10051.572,151.937
10/19/2021,Jawa Timur,Jawa Timur,10189.067,137.495
10/20/2021,Jawa Timur,Jawa Timur,10226.376,37.309
10/21/2021,Jawa Timur,Jawa Timur,10449.58,223.204
10/22/2021,Jawa Timur,Jawa Timur,10602.58,153
10/23/2021,Jawa Timur,Jawa Timur,10790.724,188.144
10/24/2021,Jawa Timur,Jawa Timur,10813.363,22.639
10/25/2021,Jawa Timur,Jawa Timur,11034.927,221.564
10/26/2021,Jawa Timur,Jawa Timur,11259.924,224.997
10/27/2021,Jawa Timur,Jawa Timur,11498.142,238.218
10/28/2021,Jawa Timur,Jawa Timur,11726.399,228.257
10/29/2021,Jawa Timur,Jawa Timur,11881.505,155.106
10/30/2021,Jawa Timur,Jawa Timur,12036.832,155.327
10/31/2021,Jawa Timur,Jawa Timur,12052.409,15.577
11/1/2021,Jawa Timur,Jawa Timur,12214.376,161.967
11/2/2021,Jawa Timur,Jawa Timur,12377.672,163.296
11/3/2021,Jawa Timur,Jawa Timur,12545.969,168.297
11/4/2021,Jawa Timur,Jawa Timur,12733.966,187.997
11/5/2021,Jawa Timur,Jawa Timur,12843.513,109.547
11/6/2021,Jawa Timur,Jawa Timur,12957.874,114.361
11/7/2021,Jawa Timur,Jawa Timur,12979.664,21.79
11/8/2021,Jawa Timur,Jawa Timur,13123.225,143.561
11/9/2021,Jawa Timur,Jawa Timur,13281.414,158.189
11/10/2021,Jawa Timur,Jawa Timur,13447.355,165.941
11/11/2021,Jawa Timur,Jawa Timur,13625.775,178.42
11/12/2021,Jawa Timur,Jawa Timur,13729.309,103.534
11/13/2021,Jawa Timur,Jawa Timur,13845.992,116.683
11/14/2021,Jawa Timur,Jawa Timur,13855.845,9.853
11/15/2021,Jawa Timur,Jawa Timur,14008.143,152.298
11/16/2021,Jawa Timur,Jawa Timur,14173.266,165.123
11/17/2021,Jawa Timur,Jawa Timur,14317.736,144.47
11/18/2021,Jawa Timur,Jawa Timur,14472.496,154.76
11/19/2021,Jawa Timur,Jawa Timur,14585.332,112.836
11/20/2021,Jawa Timur,Jawa Timur,14709.781,124.449
11/21/2021,Jawa Timur,Jawa Timur,14730.923,21.142
11/22/2021,Jawa Timur,Jawa Timur,14845.38,114.457
11/23/2021,Jawa Timur,Jawa Timur,14947.019,101.639
11/24/2021,Jawa Timur,Jawa Timur,15050.032,103.013
11/25/2021,Jawa Timur,Jawa Timur,15138.007,87.975
11/26/2021,Jawa Timur,Jawa Timur,15194.995,56.988
11/27/2021,Jawa Timur,Jawa Timur,15312.593,117.598
11/28/2021,Jawa Timur,Jawa Timur,15325.909,13.316
11/29/2021,Jawa Timur,Jawa Timur,15470.16,144.251
11/30/2021,Jawa Timur,Jawa Timur,15627.749,157.589
12/1/2021,Jawa Timur,Jawa Timur,15765.24,137.491
12/2/2021,Jawa Timur,Jawa Timur,15901.082,135.842
12/3/2021,Jawa Timur,Jawa Timur,15989.593,88.511
12/4/2021,Jawa Timur,Jawa Timur,16070.642,81.049
12/5/2021,Jawa Timur,Jawa Timur,16076.294,5.652
12/6/2021,Jawa Timur,Jawa Timur,16163.983,87.689
12/7/2021,Jawa Timur,Jawa Timur,16269.518,105.535
12/8/2021,Jawa Timur,Jawa Timur,16389.047,119.529
12/9/2021,Jawa Timur,Jawa Timur,16509.487,120.44
12/10/2021,Jawa Timur,Jawa Timur,16592.035,82.548
12/11/2021,Jawa Timur,Jawa Timur,16668.813,76.778
12/12/2021,Jawa Timur,Jawa Timur,16676.702,7.889
12/13/2021,Jawa Timur,Jawa Timur,16765.066,88.364
12/14/2021,Jawa Timur,Jawa Timur,16873.347,108.281
12/15/2021,Jawa Timur,Jawa Timur,16991.318,117.971
12/16/2021,Jawa Timur,Jawa Timur,17110.9,119.582
12/17/2021,Jawa Timur,Jawa Timur,17187.621,76.721
12/18/2021,Jawa Timur,Jawa Timur,17257.413,69.792
12/19/2021,Jawa Timur,Jawa Timur,17264.35,6.937
12/20/2021,Jawa Timur,Jawa Timur,17341.626,77.276
12/21/2021,Jawa Timur,Jawa Timur,17429.746,88.12
12/22/2021,Jawa Timur,Jawa Timur,17518.033,88.287
12/23/2021,Jawa Timur,Jawa Timur,17608.309,90.276
12/24/2021,Jawa Timur,Jawa Timur,17671.998,63.689
12/25/2021,Jawa Timur,Jawa Timur,17681.483,9.485
12/26/2021,Jawa Timur,Jawa Timur,17685.03,3.547
12/27/2021,Jawa Timur,Jawa Timur,17735.49,50.46
1/6/2021,Jawa Tengah,Jawa Tengah,0,0
1/13/2021,Jawa Tengah,Jawa Tengah,0,0
1/14/2021,Jawa Tengah,Jawa Tengah,0.003,0.003
1/15/2021,Jawa Tengah,Jawa Tengah,0.003,0
1/16/2021,Jawa Tengah,Jawa Tengah,0.003,0
1/17/2021,Jawa Tengah,Jawa Tengah,0.003,0
1/18/2021,Jawa Tengah,Jawa Tengah,0.005,0.002
1/19/2021,Jawa Tengah,Jawa Tengah,0.015,0.01
1/20/2021,Jawa Tengah,Jawa Tengah,0.02,0.005
1/21/2021,Jawa Tengah,Jawa Tengah,0.035,0.015
1/22/2021,Jawa Tengah,Jawa Tengah,0.047,0.012
1/23/2021,Jawa Tengah,Jawa Tengah,0.047,0
1/24/2021,Jawa Tengah,Jawa Tengah,0.048,0.001
1/25/2021,Jawa Tengah,Jawa Tengah,0.06,0.012
1/26/2021,Jawa Tengah,Jawa Tengah,0.079,0.019
1/27/2021,Jawa Tengah,Jawa Tengah,0.091,0.012
1/28/2021,Jawa Tengah,Jawa Tengah,1.029,0.938
1/29/2021,Jawa Tengah,Jawa Tengah,1.928,0.899
1/30/2021,Jawa Tengah,Jawa Tengah,2.632,0.704
1/31/2021,Jawa Tengah,Jawa Tengah,2.633,0.001
2/1/2021,Jawa Tengah,Jawa Tengah,3.887,1.254
2/2/2021,Jawa Tengah,Jawa Tengah,5.629,1.742
2/3/2021,Jawa Tengah,Jawa Tengah,8.476,2.847
2/4/2021,Jawa Tengah,Jawa Tengah,11.073,2.597
2/5/2021,Jawa Tengah,Jawa Tengah,14.376,3.303
2/6/2021,Jawa Tengah,Jawa Tengah,17.096,2.72
2/7/2021,Jawa Tengah,Jawa Tengah,17.219,0.123
2/8/2021,Jawa Tengah,Jawa Tengah,31.421,14.202
2/9/2021,Jawa Tengah,Jawa Tengah,60.973,29.552
2/10/2021,Jawa Tengah,Jawa Tengah,88.013,27.04
2/11/2021,Jawa Tengah,Jawa Tengah,110.399,22.386
2/12/2021,Jawa Tengah,Jawa Tengah,111.024,0.625
2/13/2021,Jawa Tengah,Jawa Tengah,117.268,6.244
2/14/2021,Jawa Tengah,Jawa Tengah,117.293,0.025
2/15/2021,Jawa Tengah,Jawa Tengah,120.75,3.457
2/16/2021,Jawa Tengah,Jawa Tengah,122.625,1.875
2/17/2021,Jawa Tengah,Jawa Tengah,125.856,3.231
2/18/2021,Jawa Tengah,Jawa Tengah,128.193,2.337
2/19/2021,Jawa Tengah,Jawa Tengah,129.784,1.591
2/20/2021,Jawa Tengah,Jawa Tengah,131.053,1.269
2/21/2021,Jawa Tengah,Jawa Tengah,131.157,0.104
2/22/2021,Jawa Tengah,Jawa Tengah,132.612,1.455
2/23/2021,Jawa Tengah,Jawa Tengah,134.808,2.196
2/24/2021,Jawa Tengah,Jawa Tengah,136.721,1.913
2/25/2021,Jawa Tengah,Jawa Tengah,139.008,2.287
2/26/2021,Jawa Tengah,Jawa Tengah,139.866,0.858
2/27/2021,Jawa Tengah,Jawa Tengah,140.827,0.961
2/28/2021,Jawa Tengah,Jawa Tengah,140.857,0.03
3/1/2021,Jawa Tengah,Jawa Tengah,141.632,0.775
3/2/2021,Jawa Tengah,Jawa Tengah,142.628,0.996
3/3/2021,Jawa Tengah,Jawa Tengah,143.741,1.113
3/4/2021,Jawa Tengah,Jawa Tengah,144.835,1.094
3/5/2021,Jawa Tengah,Jawa Tengah,146.508,1.673
3/6/2021,Jawa Tengah,Jawa Tengah,148.086,1.578
3/7/2021,Jawa Tengah,Jawa Tengah,148.1,0.014
3/8/2021,Jawa Tengah,Jawa Tengah,153.837,5.737
3/9/2021,Jawa Tengah,Jawa Tengah,174.599,20.762
3/10/2021,Jawa Tengah,Jawa Tengah,215.825,41.226
3/11/2021,Jawa Tengah,Jawa Tengah,217.982,2.157
3/12/2021,Jawa Tengah,Jawa Tengah,259.813,41.831
3/13/2021,Jawa Tengah,Jawa Tengah,278.709,18.896
3/14/2021,Jawa Tengah,Jawa Tengah,279.016,0.307
3/15/2021,Jawa Tengah,Jawa Tengah,305.836,26.82
3/16/2021,Jawa Tengah,Jawa Tengah,325.852,20.016
3/17/2021,Jawa Tengah,Jawa Tengah,339.717,13.865
3/18/2021,Jawa Tengah,Jawa Tengah,356.397,16.68
3/19/2021,Jawa Tengah,Jawa Tengah,369.063,12.666
3/20/2021,Jawa Tengah,Jawa Tengah,378.243,9.18
3/21/2021,Jawa Tengah,Jawa Tengah,379.706,1.463
3/22/2021,Jawa Tengah,Jawa Tengah,401.601,21.895
3/23/2021,Jawa Tengah,Jawa Tengah,418.712,17.111
3/24/2021,Jawa Tengah,Jawa Tengah,434.3,15.588
3/25/2021,Jawa Tengah,Jawa Tengah,438.871,4.571
3/26/2021,Jawa Tengah,Jawa Tengah,447.729,8.858
3/27/2021,Jawa Tengah,Jawa Tengah,461.427,13.698
3/28/2021,Jawa Tengah,Jawa Tengah,461.574,0.147
3/29/2021,Jawa Tengah,Jawa Tengah,476.101,14.527
3/30/2021,Jawa Tengah,Jawa Tengah,497.791,21.69
3/31/2021,Jawa Tengah,Jawa Tengah,521.402,23.611
4/1/2021,Jawa Tengah,Jawa Tengah,541.475,20.073
4/2/2021,Jawa Tengah,Jawa Tengah,542.295,0.82
4/3/2021,Jawa Tengah,Jawa Tengah,564.074,21.779
4/4/2021,Jawa Tengah,Jawa Tengah,564.169,0.095
4/5/2021,Jawa Tengah,Jawa Tengah,600.564,36.395
4/6/2021,Jawa Tengah,Jawa Tengah,635.355,34.791
4/7/2021,Jawa Tengah,Jawa Tengah,661.458,26.103
4/8/2021,Jawa Tengah,Jawa Tengah,675.403,13.945
4/9/2021,Jawa Tengah,Jawa Tengah,691.118,15.715
4/10/2021,Jawa Tengah,Jawa Tengah,718.412,27.294
4/11/2021,Jawa Tengah,Jawa Tengah,719.93,1.518
4/12/2021,Jawa Tengah,Jawa Tengah,769.271,49.341
4/13/2021,Jawa Tengah,Jawa Tengah,791.852,22.581
4/14/2021,Jawa Tengah,Jawa Tengah,813.933,22.081
4/15/2021,Jawa Tengah,Jawa Tengah,838.985,25.052
4/16/2021,Jawa Tengah,Jawa Tengah,849.671,10.686
4/17/2021,Jawa Tengah,Jawa Tengah,860.892,11.221
4/18/2021,Jawa Tengah,Jawa Tengah,862.162,1.27
4/19/2021,Jawa Tengah,Jawa Tengah,878.673,16.511
4/20/2021,Jawa Tengah,Jawa Tengah,896.275,17.602
4/21/2021,Jawa Tengah,Jawa Tengah,919.452,23.177
4/22/2021,Jawa Tengah,Jawa Tengah,949.827,30.375
4/23/2021,Jawa Tengah,Jawa Tengah,967.624,17.797
4/24/2021,Jawa Tengah,Jawa Tengah,988.265,20.641
4/25/2021,Jawa Tengah,Jawa Tengah,992.547,4.282
4/26/2021,Jawa Tengah,Jawa Tengah,1018.584,26.037
4/27/2021,Jawa Tengah,Jawa Tengah,1046.088,27.504
4/28/2021,Jawa Tengah,Jawa Tengah,1074.146,28.058
4/29/2021,Jawa Tengah,Jawa Tengah,1097.571,23.425
4/30/2021,Jawa Tengah,Jawa Tengah,1103.983,6.412
5/1/2021,Jawa Tengah,Jawa Tengah,1106.789,2.806
5/2/2021,Jawa Tengah,Jawa Tengah,1109.257,2.468
5/3/2021,Jawa Tengah,Jawa Tengah,1126.766,17.509
5/4/2021,Jawa Tengah,Jawa Tengah,1140.159,13.393
5/5/2021,Jawa Tengah,Jawa Tengah,1155.343,15.184
5/6/2021,Jawa Tengah,Jawa Tengah,1174.558,19.215
5/7/2021,Jawa Tengah,Jawa Tengah,1185.73,11.172
5/8/2021,Jawa Tengah,Jawa Tengah,1202.776,17.046
5/9/2021,Jawa Tengah,Jawa Tengah,1207.773,4.997
5/10/2021,Jawa Tengah,Jawa Tengah,1221.009,13.236
5/11/2021,Jawa Tengah,Jawa Tengah,1227.049,6.04
5/12/2021,Jawa Tengah,Jawa Tengah,1229.192,2.143
5/13/2021,Jawa Tengah,Jawa Tengah,1229.214,0.022
5/14/2021,Jawa Tengah,Jawa Tengah,1229.299,0.085
5/15/2021,Jawa Tengah,Jawa Tengah,1232.443,3.144
5/16/2021,Jawa Tengah,Jawa Tengah,1232.996,0.553
5/17/2021,Jawa Tengah,Jawa Tengah,1242.547,9.551
5/18/2021,Jawa Tengah,Jawa Tengah,1253.068,10.521
5/19/2021,Jawa Tengah,Jawa Tengah,1263.474,10.406
5/20/2021,Jawa Tengah,Jawa Tengah,1273.785,10.311
5/21/2021,Jawa Tengah,Jawa Tengah,1281.556,7.771
5/22/2021,Jawa Tengah,Jawa Tengah,1290.266,8.71
5/23/2021,Jawa Tengah,Jawa Tengah,1290.743,0.477
5/24/2021,Jawa Tengah,Jawa Tengah,1301.797,11.054
5/25/2021,Jawa Tengah,Jawa Tengah,1312.28,10.483
5/26/2021,Jawa Tengah,Jawa Tengah,1312.592,0.312
5/27/2021,Jawa Tengah,Jawa Tengah,1325.816,13.224
5/28/2021,Jawa Tengah,Jawa Tengah,1333.211,7.395
5/29/2021,Jawa Tengah,Jawa Tengah,1335.733,2.522
5/30/2021,Jawa Tengah,Jawa Tengah,1335.792,0.059
5/31/2021,Jawa Tengah,Jawa Tengah,1346.063,10.271
6/1/2021,Jawa Tengah,Jawa Tengah,1346.461,0.398
6/2/2021,Jawa Tengah,Jawa Tengah,1368.872,22.411
6/3/2021,Jawa Tengah,Jawa Tengah,1388.184,19.312
6/4/2021,Jawa Tengah,Jawa Tengah,1403.679,15.495
6/5/2021,Jawa Tengah,Jawa Tengah,1421.498,17.819
6/6/2021,Jawa Tengah,Jawa Tengah,1421.657,0.159
6/7/2021,Jawa Tengah,Jawa Tengah,1444.502,22.845
6/8/2021,Jawa Tengah,Jawa Tengah,1461.652,17.15
6/9/2021,Jawa Tengah,Jawa Tengah,1466.12,4.468
6/10/2021,Jawa Tengah,Jawa Tengah,1470.476,4.356
6/11/2021,Jawa Tengah,Jawa Tengah,1472.934,2.458
6/12/2021,Jawa Tengah,Jawa Tengah,1474.946,2.012
6/13/2021,Jawa Tengah,Jawa Tengah,1474.969,0.023
6/14/2021,Jawa Tengah,Jawa Tengah,1483.014,8.045
6/15/2021,Jawa Tengah,Jawa Tengah,1501.393,18.379
6/16/2021,Jawa Tengah,Jawa Tengah,1530.648,29.255
6/17/2021,Jawa Tengah,Jawa Tengah,1570.454,39.806
6/18/2021,Jawa Tengah,Jawa Tengah,1595.734,25.28
6/19/2021,Jawa Tengah,Jawa Tengah,1617.258,21.524
6/20/2021,Jawa Tengah,Jawa Tengah,1617.712,0.454
6/21/2021,Jawa Tengah,Jawa Tengah,1644.884,27.172
6/22/2021,Jawa Tengah,Jawa Tengah,1673.794,28.91
6/23/2021,Jawa Tengah,Jawa Tengah,1679.673,5.879000000
6/24/2021,Jawa Tengah,Jawa Tengah,1703.175,23.502
6/25/2021,Jawa Tengah,Jawa Tengah,1716.87,13.695
6/26/2021,Jawa Tengah,Jawa Tengah,1731.893,15.023
6/27/2021,Jawa Tengah,Jawa Tengah,1731.926,0.033
6/28/2021,Jawa Tengah,Jawa Tengah,1752.016,20.09
6/29/2021,Jawa Tengah,Jawa Tengah,1764.583,12.567
6/30/2021,Jawa Tengah,Jawa Tengah,1791.511,26.928
7/1/2021,Jawa Tengah,Jawa Tengah,1824.147,32.636
7/2/2021,Jawa Tengah,Jawa Tengah,1843.881,19.734
7/3/2021,Jawa Tengah,Jawa Tengah,1866.084,22.203
7/4/2021,Jawa Tengah,Jawa Tengah,1866.509,0.425
7/5/2021,Jawa Tengah,Jawa Tengah,1897.792,31.283
7/6/2021,Jawa Tengah,Jawa Tengah,1935.306,37.514
7/7/2021,Jawa Tengah,Jawa Tengah,1977.897,42.591
7/8/2021,Jawa Tengah,Jawa Tengah,2027.719,49.822
7/9/2021,Jawa Tengah,Jawa Tengah,2047.226,19.507
7/10/2021,Jawa Tengah,Jawa Tengah,2074.979,27.753
7/11/2021,Jawa Tengah,Jawa Tengah,2075.705,0.726
7/12/2021,Jawa Tengah,Jawa Tengah,2112.708,37.003
7/13/2021,Jawa Tengah,Jawa Tengah,2150.888,38.18
7/14/2021,Jawa Tengah,Jawa Tengah,2190.838,39.95
7/15/2021,Jawa Tengah,Jawa Tengah,2228.673,37.835
7/16/2021,Jawa Tengah,Jawa Tengah,2253.868,25.195
7/17/2021,Jawa Tengah,Jawa Tengah,2284.748,30.88
7/18/2021,Jawa Tengah,Jawa Tengah,2285.623,0.875
7/19/2021,Jawa Tengah,Jawa Tengah,2316.2,30.577
7/20/2021,Jawa Tengah,Jawa Tengah,2316.882,0.682
7/21/2021,Jawa Tengah,Jawa Tengah,2364.637,47.755
7/22/2021,Jawa Tengah,Jawa Tengah,2420.948,56.311
7/23/2021,Jawa Tengah,Jawa Tengah,2454.929,33.981
7/24/2021,Jawa Tengah,Jawa Tengah,2562.38,107.451
7/25/2021,Jawa Tengah,Jawa Tengah,2563.916,1.536
7/26/2021,Jawa Tengah,Jawa Tengah,2622.759,58.843
7/27/2021,Jawa Tengah,Jawa Tengah,2680.366,57.607
7/28/2021,Jawa Tengah,Jawa Tengah,2738.326,57.96
7/29/2021,Jawa Tengah,Jawa Tengah,2799.886,61.56
7/30/2021,Jawa Tengah,Jawa Tengah,2836.555,36.669
7/31/2021,Jawa Tengah,Jawa Tengah,2876.826,40.271
8/1/2021,Jawa Tengah,Jawa Tengah,2882.022,5.196
8/2/2021,Jawa Tengah,Jawa Tengah,2934.969,52.947
8/3/2021,Jawa Tengah,Jawa Tengah,2988.3,53.331
8/4/2021,Jawa Tengah,Jawa Tengah,3044.215,55.915
8/5/2021,Jawa Tengah,Jawa Tengah,3110.125,65.91
8/6/2021,Jawa Tengah,Jawa Tengah,3162.335,52.21
8/7/2021,Jawa Tengah,Jawa Tengah,3210.564,48.229
8/8/2021,Jawa Tengah,Jawa Tengah,3212.501,1.937
8/9/2021,Jawa Tengah,Jawa Tengah,3265.587,53.086
8/10/2021,Jawa Tengah,Jawa Tengah,3310.582,44.995
8/11/2021,Jawa Tengah,Jawa Tengah,3318.031,7.449
8/12/2021,Jawa Tengah,Jawa Tengah,3400.426,82.395
8/13/2021,Jawa Tengah,Jawa Tengah,3458.791,58.365
8/14/2021,Jawa Tengah,Jawa Tengah,3527.67,68.879
8/15/2021,Jawa Tengah,Jawa Tengah,3533.813,6.143
8/16/2021,Jawa Tengah,Jawa Tengah,3601.31,67.497
8/17/2021,Jawa Tengah,Jawa Tengah,3604.28,2.97
8/18/2021,Jawa Tengah,Jawa Tengah,3690.239,85.959
8/19/2021,Jawa Tengah,Jawa Tengah,3776.835,86.596
8/20/2021,Jawa Tengah,Jawa Tengah,3847.194,70.359
8/21/2021,Jawa Tengah,Jawa Tengah,3903.169,55.975
8/22/2021,Jawa Tengah,Jawa Tengah,3908.681,5.512
8/23/2021,Jawa Tengah,Jawa Tengah,3983.326,74.645
8/24/2021,Jawa Tengah,Jawa Tengah,4046.629,63.303
8/25/2021,Jawa Tengah,Jawa Tengah,4108.896,62.267
8/26/2021,Jawa Tengah,Jawa Tengah,4170.47,61.574
8/27/2021,Jawa Tengah,Jawa Tengah,4207.25,36.78
8/28/2021,Jawa Tengah,Jawa Tengah,4261.908,54.658
8/29/2021,Jawa Tengah,Jawa Tengah,4270.07,8.162
8/30/2021,Jawa Tengah,Jawa Tengah,4317.468,47.398
